strategy_name,submission_id,filename,submitted_at,artifact_path,run_dir,final_pnl,max_pnl,min_pnl,max_drawdown,max_drawdown_pct,first_positive_ts,pnl_slope,pnl_volatility,num_points,time_horizon,peak_to_final_drop,recovery_after_drawdown,trade_count,products,raw_fields_found
r3_assets_hg_vel_coef_n0p3,417800,118-r3_assets_hg_vel_coef_n0p3.py,2026-04-25T21:05:54.166000+00:00,runs/2026-04-25_17-05-53_r3_assets_hg_vel_coef_n0p3/artifact.json,runs/2026-04-25_17-05-53_r3_assets_hg_vel_coef_n0p3,1702.671875,2230.0625,-39.78515625,1151.6953125,144.45070422535213,4700.0,0.020995186904731993,43.48815835938739,500,99800.0,527.390625,1636.046875,,,
r3_assets_vf_micro_coef_0p8,417899,119-r3_assets_vf_micro_coef_0p8.py,2026-04-25T21:07:46.034000+00:00,runs/2026-04-25_17-07-45_r3_assets_vf_micro_coef_0p8/artifact.json,runs/2026-04-25_17-07-45_r3_assets_vf_micro_coef_0p8,1784.28125,2446.0625,-39.78515625,1151.6953125,144.45070422535213,4700.0,0.022490491859701815,45.326052806618144,500,99800.0,661.78125,1852.046875,,,
r3_assets_hg_revert_window_30,418018,120-r3_assets_hg_revert_window_30.py,2026-04-25T21:09:47.467000+00:00,runs/2026-04-25_17-09-47_r3_assets_hg_revert_window_30/artifact.json,runs/2026-04-25_17-09-47_r3_assets_hg_revert_window_30,1639.078125,2230.0625,-39.78515625,1151.6953125,144.45070422535213,4700.0,0.02090436792395607,43.62330481539501,500,99800.0,590.984375,1636.046875,,,
r3_assets_vf_long_ema_alpha_0p008,418191,121-r3_assets_vf_long_ema_alpha_0p008.py,2026-04-25T21:12:50.976000+00:00,runs/2026-04-25_17-12-50_r3_assets_vf_long_ema_alpha_0p008/artifact.json,runs/2026-04-25_17-12-50_r3_assets_vf_long_ema_alpha_0p008,1784.28125,2446.0625,-39.78515625,1151.6953125,144.45070422535213,4700.0,0.022490491859701815,45.326052806618144,500,99800.0,661.78125,1852.046875,,,
r3_assets_hg_take_edge_6,418307,122-r3_assets_hg_take_edge_6.py,2026-04-25T21:14:52.272000+00:00,runs/2026-04-25_17-14-52_r3_assets_hg_take_edge_6/artifact.json,runs/2026-04-25_17-14-52_r3_assets_hg_take_edge_6,1784.28125,2446.0625,-39.78515625,1151.6953125,144.45070422535213,4700.0,0.022490491859701815,45.326052806618144,500,99800.0,661.78125,1852.046875,,,
r3_assets_vf_revert_coef_0p3,418425,123-r3_assets_vf_revert_coef_0p3.py,2026-04-25T21:16:54.411000+00:00,runs/2026-04-25_17-16-53_r3_assets_vf_revert_coef_0p3/artifact.json,runs/2026-04-25_17-16-53_r3_assets_vf_revert_coef_0p3,1749.4375,2413.421875,-39.78515625,1092.1484375,144.45070422535213,4700.0,0.021714446626106818,43.462556259422584,500,99800.0,663.984375,1867.1640625,,,
r3_assets_vf_take_edge_5,418530,124-r3_assets_vf_take_edge_5.py,2026-04-25T21:18:45.545000+00:00,runs/2026-04-25_17-18-45_r3_assets_vf_take_edge_5/artifact.json,runs/2026-04-25_17-18-45_r3_assets_vf_take_edge_5,1784.28125,2446.0625,-39.78515625,1151.6953125,144.45070422535213,4700.0,0.022490491859701815,45.326052806618144,500,99800.0,661.78125,1852.046875,,,
r3_assets_vf_micro_coef_0p2,418647,125-r3_assets_vf_micro_coef_0p2.py,2026-04-25T21:20:46.887000+00:00,runs/2026-04-25_17-20-46_r3_assets_vf_micro_coef_0p2/artifact.json,runs/2026-04-25_17-20-46_r3_assets_vf_micro_coef_0p2,1791.6640625,2458.953125,-39.78515625,1071.3671875,144.45070422535213,4700.0,0.022263438427777147,42.588443643114644,500,99800.0,667.2890625,1891.9140625,,,
r3_assets_hg_ema_alpha_0p0,418750,126-r3_assets_hg_ema_alpha_0p0.py,2026-04-25T21:22:47.836000+00:00,runs/2026-04-25_17-22-47_r3_assets_hg_ema_alpha_0p0/artifact.json,runs/2026-04-25_17-22-47_r3_assets_hg_ema_alpha_0p0,1285.640625,1550.9453125,-39.78515625,389.26171875,144.45070422535213,4700.0,0.01471194543805519,26.175809567289594,500,99800.0,265.3046875,949.640625,,,
r3_assets_vf_base_size_20,418892,127-r3_assets_vf_base_size_20.py,2026-04-25T21:24:49.993000+00:00,runs/2026-04-25_17-24-49_r3_assets_vf_base_size_20/artifact.json,runs/2026-04-25_17-24-49_r3_assets_vf_base_size_20,1791.6640625,2458.953125,-39.78515625,1071.3671875,144.45070422535213,4700.0,0.022263438427777147,42.588443643114644,500,99800.0,667.2890625,1891.9140625,,,
r3_assets_hg_k_inv_0p14,419071,128-r3_assets_hg_k_inv_0p14.py,2026-04-25T21:27:53.918000+00:00,runs/2026-04-25_17-27-53_r3_assets_hg_k_inv_0p14/artifact.json,runs/2026-04-25_17-27-53_r3_assets_hg_k_inv_0p14,1791.6640625,2458.953125,-39.78515625,1071.3671875,144.45070422535213,4700.0,0.022263438427777147,42.588443643114644,500,99800.0,667.2890625,1891.9140625,,,
r3_assets_vf_ema_alpha_0p3,419174,129-r3_assets_vf_ema_alpha_0p3.py,2026-04-25T21:29:44.611000+00:00,runs/2026-04-25_17-29-44_r3_assets_vf_ema_alpha_0p3/artifact.json,runs/2026-04-25_17-29-44_r3_assets_vf_ema_alpha_0p3,1683.421875,2333.109375,-39.78515625,1102.2578125,144.45070422535213,4700.0,0.02085231484547032,48.44757030104544,500,99800.0,649.6875,1784.234375,,,
r3_assets_hg_vel_alpha_0p2,419282,130-r3_assets_hg_vel_alpha_0p2.py,2026-04-25T21:31:45.865000+00:00,runs/2026-04-25_17-31-45_r3_assets_hg_vel_alpha_0p2/artifact.json,runs/2026-04-25_17-31-45_r3_assets_hg_vel_alpha_0p2,1791.6640625,2458.953125,-39.78515625,1071.3671875,144.45070422535213,4700.0,0.022263438427777147,42.588443643114644,500,99800.0,667.2890625,1891.9140625,,,
r3_assets_vf_revert_coef_0p4,419393,131-r3_assets_vf_revert_coef_0p4.py,2026-04-25T21:33:47.953000+00:00,runs/2026-04-25_17-33-47_r3_assets_vf_revert_coef_0p4/artifact.json,runs/2026-04-25_17-33-47_r3_assets_vf_revert_coef_0p4,1801.125,2446.421875,-51.703125,1289.9296875,187.42253521126761,4700.0,0.02262238492586783,52.87453446583345,500,99800.0,645.296875,1745.609375,,,
r3_assets_vf_revert_coef_0p15,419513,132-r3_assets_vf_revert_coef_0p15.py,2026-04-25T21:35:49.516000+00:00,runs/2026-04-25_17-35-49_r3_assets_vf_revert_coef_0p15/artifact.json,runs/2026-04-25_17-35-49_r3_assets_vf_revert_coef_0p15,1687.28125,2363.359375,-59.078125,948.34375,5.485172004744959,3100.0,0.021269327656529377,39.86297790623625,500,99800.0,676.078125,1961.1796875,,,
r3_assets_vf_take_edge_2,419662,133-r3_assets_vf_take_edge_2.py,2026-04-25T21:38:52.079000+00:00,runs/2026-04-25_17-38-51_r3_assets_vf_take_edge_2/artifact.json,runs/2026-04-25_17-38-51_r3_assets_vf_take_edge_2,4352.359375,5000.953125,-1041.171875,3802.359375,187.42253521126761,4700.0,0.04479032117940972,142.26585028847109,500,99800.0,648.59375,6042.125,,,
r3_assets_vf_trend_lag_7,419830,134-r3_assets_vf_trend_lag_7.py,2026-04-25T21:41:45.027000+00:00,runs/2026-04-25_17-41-44_r3_assets_vf_trend_lag_7/artifact.json,runs/2026-04-25_17-41-44_r3_assets_vf_trend_lag_7,4352.359375,5000.953125,-1041.171875,3802.359375,187.42253521126761,4700.0,0.04479032117940972,142.26585028847109,500,99800.0,648.59375,6042.125,,,
r3_assets_hg_revert_coef_0p25,419937,135-r3_assets_hg_revert_coef_0p25.py,2026-04-25T21:43:46.246000+00:00,runs/2026-04-25_17-43-46_r3_assets_hg_revert_coef_0p25/artifact.json,runs/2026-04-25_17-43-46_r3_assets_hg_revert_coef_0p25,4270.75,4784.953125,-1041.171875,3802.359375,187.42253521126761,4700.0,0.043295016224439896,141.91124519195967,500,99800.0,514.203125,5826.125,,,
r3_assets_hg_k_inv_0p08,420044,136-r3_assets_hg_k_inv_0p08.py,2026-04-25T21:45:48.114000+00:00,runs/2026-04-25_17-45-47_r3_assets_hg_k_inv_0p08/artifact.json,runs/2026-04-25_17-45-47_r3_assets_hg_k_inv_0p08,4352.359375,5000.953125,-1041.171875,3802.359375,187.42253521126761,4700.0,0.04479032117940972,142.26585028847109,500,99800.0,648.59375,6042.125,,,
r3_assets_hg_soft_cap_180,420174,137-r3_assets_hg_soft_cap_180.py,2026-04-25T21:47:49.979000+00:00,runs/2026-04-25_17-47-49_r3_assets_hg_soft_cap_180/artifact.json,runs/2026-04-25_17-47-49_r3_assets_hg_soft_cap_180,4352.359375,5000.953125,-1041.171875,3802.359375,187.42253521126761,4700.0,0.04479032117940972,142.26585028847109,500,99800.0,648.59375,6042.125,,,
r3_assets_vf_vel_alpha_0p05,420285,138-r3_assets_vf_vel_alpha_0p05.py,2026-04-25T21:49:51.952000+00:00,runs/2026-04-25_17-49-51_r3_assets_vf_vel_alpha_0p05/artifact.json,runs/2026-04-25_17-49-51_r3_assets_vf_vel_alpha_0p05,4352.359375,5000.953125,-1041.171875,3802.359375,187.42253521126761,4700.0,0.04479032117940972,142.26585028847109,500,99800.0,648.59375,6042.125,,,
r3_assets_hg_ema_blend_0p7,420413,139-r3_assets_hg_ema_blend_0p7.py,2026-04-25T21:51:53.534000+00:00,runs/2026-04-25_17-51-53_r3_assets_hg_ema_blend_0p7/artifact.json,runs/2026-04-25_17-51-53_r3_assets_hg_ema_blend_0p7,4352.359375,5000.953125,-1041.171875,3802.359375,187.42253521126761,4700.0,0.04479032117940972,142.26585028847109,500,99800.0,648.59375,6042.125,,,
r3_assets_vf_base_size_30,420510,140-r3_assets_vf_base_size_30.py,2026-04-25T21:53:45.614000+00:00,runs/2026-04-25_17-53-45_r3_assets_vf_base_size_30/artifact.json,runs/2026-04-25_17-53-45_r3_assets_vf_base_size_30,4190.34375,4767.453125,-1734.171875,4592.921875,187.42253521126761,4700.0,0.03815983903880928,171.32378765824902,500,99800.0,577.109375,6501.625,,,
r3_assets_hg_trend_coef_0p35,420701,141-r3_assets_hg_trend_coef_0p35.py,2026-04-25T21:56:48.014000+00:00,runs/2026-04-25_17-56-47_r3_assets_hg_trend_coef_0p35/artifact.json,runs/2026-04-25_17-56-47_r3_assets_hg_trend_coef_0p35,4270.75,4784.953125,-1041.171875,3802.359375,187.42253521126761,4700.0,0.043295016224439896,141.91124519195967,500,99800.0,514.203125,5826.125,,,
r3_assets_vf_half_spread_2,420802,142-r3_assets_vf_half_spread_2.py,2026-04-25T21:58:49.066000+00:00,runs/2026-04-25_17-58-48_r3_assets_vf_half_spread_2/artifact.json,runs/2026-04-25_17-58-48_r3_assets_vf_half_spread_2,4086.900390625,4757.484375,-1543.171875,4098.734375,144.45070422535213,4700.0,0.04077866395356206,154.99417281641078,500,99800.0,670.583984375,6300.65625,,,
r3_assets_hg_trend_lag_8,420905,143-r3_assets_hg_trend_lag_8.py,2026-04-25T22:00:50.297000+00:00,runs/2026-04-25_18-00-50_r3_assets_hg_trend_lag_8/artifact.json,runs/2026-04-25_18-00-50_r3_assets_hg_trend_lag_8,4643.96875,5624.953125,-720.1875,3916.375,187.42253521126761,4700.0,0.050071661951335306,146.43344328054266,500,99800.0,980.984375,6345.140625,,,
r3_assets_vf_imb_coef_0p15,421060,144-r3_assets_vf_imb_coef_0p15.py,2026-04-25T22:03:53.855000+00:00,runs/2026-04-25_18-03-53_r3_assets_vf_imb_coef_0p15/artifact.json,runs/2026-04-25_18-03-53_r3_assets_vf_imb_coef_0p15,3736.1875,4720.484375,-51.703125,2751.375,187.42253521126761,4700.0,0.04091822788037246,106.02488197052001,500,99800.0,984.296875,4755.984375,,,
r3_assets_vf_take_edge_4,421204,145-r3_assets_vf_take_edge_4.py,2026-04-25T22:06:46.942000+00:00,runs/2026-04-25_18-06-46_r3_assets_vf_take_edge_4/artifact.json,runs/2026-04-25_18-06-46_r3_assets_vf_take_edge_4,2092.734375,3070.421875,-51.703125,1561.9296875,187.42253521126761,4700.0,0.027903725697793418,62.813990938964224,500,99800.0,977.6875,2232.46875,,,
r3_assets_vf_revert_window_30,421296,146-r3_assets_vf_revert_window_30.py,2026-04-25T22:08:48.137000+00:00,runs/2026-04-25_18-08-47_r3_assets_vf_revert_window_30/artifact.json,runs/2026-04-25_18-08-47_r3_assets_vf_revert_window_30,2631.59375,3687.3359375,-39.78515625,1722.109375,144.45070422535213,4700.0,0.032526315726630096,75.43020393375761,500,99800.0,1055.7421875,3239.0859375,,,
r3_assets_vf_imb_coef_0p7,421414,147-r3_assets_vf_imb_coef_0p7.py,2026-04-25T22:10:49.755000+00:00,runs/2026-04-25_18-10-49_r3_assets_vf_imb_coef_0p7/artifact.json,runs/2026-04-25_18-10-49_r3_assets_vf_imb_coef_0p7,4254.734375,5114.046875,-556.1875,4397.75,15.813059033989267,2900.0,0.038611034807029855,166.18871023392117,500,99800.0,859.3125,5670.234375,,,
r3_assets_hg_long_ema_alpha_0p0003,421513,148-r3_assets_hg_long_ema_alpha_0p0003.py,2026-04-25T22:12:51.687000+00:00,runs/2026-04-25_18-12-51_r3_assets_hg_long_ema_alpha_0p0003/artifact.json,runs/2026-04-25_18-12-51_r3_assets_hg_long_ema_alpha_0p0003,4643.96875,5624.953125,-720.1875,3916.375,187.42253521126761,4700.0,0.050071661951335306,146.43344328054266,500,99800.0,980.984375,6345.140625,,,
r3_assets_vf_trend_coef_n0p2,421681,149-r3_assets_vf_trend_coef_n0p2.py,2026-04-25T22:15:44.792000+00:00,runs/2026-04-25_18-15-44_r3_assets_vf_trend_coef_n0p2/artifact.json,runs/2026-04-25_18-15-44_r3_assets_vf_trend_coef_n0p2,4962.921875,5832.078125,-462.1875,4421.0625,15.813059033989267,2900.0,0.048994267377147634,163.99830757440594,500,99800.0,869.15625,6294.265625,,,
r3_assets_vf_ema_alpha_0p18,421789,150-r3_assets_vf_ema_alpha_0p18.py,2026-04-25T22:17:46.981000+00:00,runs/2026-04-25_18-17-46_r3_assets_vf_ema_alpha_0p18/artifact.json,runs/2026-04-25_18-17-46_r3_assets_vf_ema_alpha_0p18,3270.484375,4186.984375,-765.1875,4401.0625,11.23773987206823,1100.0,0.023167267677195708,193.9702951064313,500,99800.0,916.5,4952.171875,,,
r3_assets_hg_trend_lag_5,421875,151-r3_assets_hg_trend_lag_5.py,2026-04-25T22:19:48.432000+00:00,runs/2026-04-25_18-19-48_r3_assets_hg_trend_lag_5/artifact.json,runs/2026-04-25_18-19-48_r3_assets_hg_trend_lag_5,4671.3125,5294.59375,-783.171875,4307.046875,15.813059033989267,2900.0,0.043712926605222045,160.8813253619949,500,99800.0,623.28125,6077.765625,,,
r3_assets_vf_trend_coef_0p4,421984,152-r3_assets_vf_trend_coef_0p4.py,2026-04-25T22:21:49.557000+00:00,runs/2026-04-25_18-21-49_r3_assets_vf_trend_coef_0p4/artifact.json,runs/2026-04-25_18-21-49_r3_assets_vf_trend_coef_0p4,3097.75,4199.0625,-51.703125,1775.734375,187.42253521126761,4700.0,0.03899755565936326,86.6455260856843,500,99800.0,1101.3125,3624.78125,,,
r3_assets_hg_revert_window_120,422092,153-r3_assets_hg_revert_window_120.py,2026-04-25T22:23:51.401000+00:00,runs/2026-04-25_18-23-51_r3_assets_hg_revert_window_120/artifact.json,runs/2026-04-25_18-23-51_r3_assets_hg_revert_window_120,5037.125,5977.09375,-576.1875,4345.0625,15.813059033989267,2900.0,0.0495014603427945,162.6402489275113,500,99800.0,939.96875,6553.28125,,,
r3_assets_vf_revert_coef_0p1,422246,154-r3_assets_vf_revert_coef_0p1.py,2026-04-25T22:26:44.407000+00:00,runs/2026-04-25_18-26-44_r3_assets_vf_revert_coef_0p1/artifact.json,runs/2026-04-25_18-26-44_r3_assets_vf_revert_coef_0p1,2085.46875,3141.65625,-39.78515625,1374.21875,144.45070422535213,4700.0,0.027537951429383842,58.363728463405714,500,99800.0,1056.1875,2414.90625,,,
r3_assets_vf_trend_lag_10,422366,155-r3_assets_vf_trend_lag_10.py,2026-04-25T22:28:46.246000+00:00,runs/2026-04-25_18-28-46_r3_assets_vf_trend_lag_10/artifact.json,runs/2026-04-25_18-28-46_r3_assets_vf_trend_lag_10,4009.875,4961.921875,-1371.1875,4380.0625,95.77848101265823,2900.0,0.03218822950354301,185.28900714609279,500,99800.0,952.046875,6333.109375,,,
r3_assets_vf_micro_coef_0p4,422522,156-r3_assets_vf_micro_coef_0p4.py,2026-04-25T22:31:49.743000+00:00,runs/2026-04-25_18-31-49_r3_assets_vf_micro_coef_0p4/artifact.json,runs/2026-04-25_18-31-49_r3_assets_vf_micro_coef_0p4,4288.6875,5207.78125,-1130.1875,4380.0625,15.813059033989267,2900.0,0.03753656095265006,168.6306899184705,500,99800.0,919.09375,6337.96875,,,
r3_assets_hg_k_inv_0p05,422621,157-r3_assets_hg_k_inv_0p05.py,2026-04-25T22:33:52.722000+00:00,runs/2026-04-25_18-33-52_r3_assets_hg_k_inv_0p05/artifact.json,runs/2026-04-25_18-33-52_r3_assets_hg_k_inv_0p05,5037.125,5977.09375,-576.1875,4345.0625,15.813059033989267,2900.0,0.0495014603427945,162.6402489275113,500,99800.0,939.96875,6553.28125,,,
r3_assets_vf_long_ema_alpha_0p0003,422727,158-r3_assets_vf_long_ema_alpha_0p0003.py,2026-04-25T22:35:45.967000+00:00,runs/2026-04-25_18-35-45_r3_assets_vf_long_ema_alpha_0p0003/artifact.json,runs/2026-04-25_18-35-45_r3_assets_vf_long_ema_alpha_0p0003,5037.125,5977.09375,-576.1875,4345.0625,15.813059033989267,2900.0,0.0495014603427945,162.6402489275113,500,99800.0,939.96875,6553.28125,,,
r3_assets_vf_vel_coef_0p1,422881,159-r3_assets_vf_vel_coef_0p1.py,2026-04-25T22:38:49.510000+00:00,runs/2026-04-25_18-38-49_r3_assets_vf_vel_coef_0p1/artifact.json,runs/2026-04-25_18-38-49_r3_assets_vf_vel_coef_0p1,5368.125,6308.09375,-245.1875,3996.875,15.813059033989267,2900.0,0.05462296519041545,155.10456480697394,500,99800.0,939.96875,6553.28125,,,
r3_assets_hg_trend_lag_15,422987,160-r3_assets_hg_trend_lag_15.py,2026-04-25T22:40:51.655000+00:00,runs/2026-04-25_18-40-51_r3_assets_hg_trend_lag_15/artifact.json,runs/2026-04-25_18-40-51_r3_assets_hg_trend_lag_15,4955.328125,5690.078125,-588.7265625,3911.4140625,15.813059033989267,2900.0,0.04920120876729601,152.03182438400714,500,99800.0,734.75,6278.8046875,,,
r3_assets_vf_k_inv_0p15,423149,161-r3_assets_vf_k_inv_0p15.py,2026-04-25T22:43:45.463000+00:00,runs/2026-04-25_18-43-45_r3_assets_vf_k_inv_0p15/artifact.json,runs/2026-04-25_18-43-45_r3_assets_vf_k_inv_0p15,5368.125,6308.09375,-245.1875,3996.875,15.813059033989267,2900.0,0.05462296519041545,155.10456480697394,500,99800.0,939.96875,6553.28125,,,
r3_assets_hg_long_ema_alpha_0p003,423309,162-r3_assets_hg_long_ema_alpha_0p003.py,2026-04-25T22:46:47.139000+00:00,runs/2026-04-25_18-46-46_r3_assets_hg_long_ema_alpha_0p003/artifact.json,runs/2026-04-25_18-46-46_r3_assets_hg_long_ema_alpha_0p003,5368.125,6308.09375,-245.1875,3996.875,15.813059033989267,2900.0,0.05462296519041545,155.10456480697394,500,99800.0,939.96875,6553.28125,,,
r3_assets_hg_revert_coef_0p1,423484,163-r3_assets_hg_revert_coef_0p1.py,2026-04-25T22:49:50.644000+00:00,runs/2026-04-25_18-49-50_r3_assets_hg_revert_coef_0p1/artifact.json,runs/2026-04-25_18-49-50_r3_assets_hg_revert_coef_0p1,4851.5,5395.71875,-588.7265625,3911.4140625,15.813059033989267,2900.0,0.04625164924405791,151.85716439774188,500,99800.0,544.21875,5984.4453125,,,
r3_assets_hg_ema_alpha_0p05,425722,166-r3_assets_hg_ema_alpha_0p05.py,2026-04-25T23:33:45.027000+00:00,runs/2026-04-25_19-33-44_r3_assets_hg_ema_alpha_0p05/artifact.json,runs/2026-04-25_19-33-44_r3_assets_hg_ema_alpha_0p05,6928.375,6928.375,-1412.125,5738.9375,15.813059033989267,2900.0,0.035604686946989976,271.4630453294653,500,99800.0,0.0,7529.75,,,
r3_assets_hg_half_spread_3,425832,167-r3_assets_hg_half_spread_3.py,2026-04-25T23:35:47.348000+00:00,runs/2026-04-25_19-35-46_r3_assets_hg_half_spread_3/artifact.json,runs/2026-04-25_19-35-46_r3_assets_hg_half_spread_3,6873.125,6873.125,-1584.875,5842.125,15.813059033989267,2900.0,0.0345338140784985,274.53631461228485,500,99800.0,0.0,7569.125,,,
r3_assets_vf_take_edge_3,425982,168-r3_assets_vf_take_edge_3.py,2026-04-25T23:38:52.044000+00:00,runs/2026-04-25_19-38-51_r3_assets_vf_take_edge_3/artifact.json,runs/2026-04-25_19-38-51_r3_assets_vf_take_edge_3,5004.875,5004.875,-2198.75,6390.9375,144.45070422535213,4700.0,0.01993924927746586,227.50317101825433,500,99800.0,0.0,7203.625,,,
r3_assets_vf_half_spread_4,426075,169-r3_assets_vf_half_spread_4.py,2026-04-25T23:40:52.812000+00:00,runs/2026-04-25_19-40-52_r3_assets_vf_half_spread_4/artifact.json,runs/2026-04-25_19-40-52_r3_assets_vf_half_spread_4,6272.03125,6272.03125,-2119.125,5658.6875,11.257602862254025,2900.0,0.027487027982799433,271.877543468648,500,99800.0,0.0,7385.84375,,,
r3_assets_hg_revert_window_60,426170,170-r3_assets_hg_revert_window_60.py,2026-04-25T23:42:44.782000+00:00,runs/2026-04-25_19-42-44_r3_assets_hg_revert_window_60/artifact.json,runs/2026-04-25_19-42-44_r3_assets_hg_revert_window_60,5939.875,5939.875,-671.734375,3779.921875,15.813059033989267,2900.0,0.037691530759052724,201.1375311221612,500,99800.0,0.0,6611.609375,,,
r3_assets_hg_trend_coef_0p6,426290,171-r3_assets_hg_trend_coef_0p6.py,2026-04-25T23:44:46.922000+00:00,runs/2026-04-25_19-44-46_r3_assets_hg_trend_coef_0p6/artifact.json,runs/2026-04-25_19-44-46_r3_assets_hg_trend_coef_0p6,6061.3125,6061.3125,-963.90625,3748.09375,15.813059033989267,2900.0,0.041567957945386466,198.27037075703157,500,99800.0,0.0,7025.21875,,,
r3_assets_vf_vel_coef_0p5,426396,172-r3_assets_vf_vel_coef_0p5.py,2026-04-25T23:46:48.538000+00:00,runs/2026-04-25_19-46-48_r3_assets_vf_vel_coef_0p5/artifact.json,runs/2026-04-25_19-46-48_r3_assets_vf_vel_coef_0p5,6836.5625,6836.5625,-1505.125,5574.9375,144.45070422535213,4700.0,0.03515517857337054,266.60016096095126,500,99800.0,0.0,7357.625,,,
r3_assets_hg_micro_coef_0p8,426492,173-r3_assets_hg_micro_coef_0p8.py,2026-04-25T23:48:51.016000+00:00,runs/2026-04-25_19-48-50_r3_assets_hg_micro_coef_0p8/artifact.json,runs/2026-04-25_19-48-50_r3_assets_hg_micro_coef_0p8,6928.375,6928.375,-1412.125,5738.9375,15.813059033989267,2900.0,0.035604686946989976,271.4630453294653,500,99800.0,0.0,7529.75,,,
r3_assets_vf_vel_coef_n0p2,426580,174-r3_assets_vf_vel_coef_n0p2.py,2026-04-25T23:50:53.157000+00:00,runs/2026-04-25_19-50-52_r3_assets_vf_vel_coef_n0p2/artifact.json,runs/2026-04-25_19-50-52_r3_assets_vf_vel_coef_n0p2,6721.25,6721.25,-1693.125,5767.9375,15.813059033989267,2900.0,0.03052355151076854,280.5895518392944,500,99800.0,0.0,7632.625,,,
r3_assets_vf_ema_blend_0p5,426731,175-r3_assets_vf_ema_blend_0p5.py,2026-04-25T23:53:46.116000+00:00,runs/2026-04-25_19-53-45_r3_assets_vf_ema_blend_0p5/artifact.json,runs/2026-04-25_19-53-45_r3_assets_vf_ema_blend_0p5,6928.375,6928.375,-1412.125,5738.9375,15.813059033989267,2900.0,0.035604686946989976,271.4630453294653,500,99800.0,0.0,7529.75,,,
r3_assets_hg_ema_blend_0p5,426842,176-r3_assets_hg_ema_blend_0p5.py,2026-04-25T23:55:48.139000+00:00,runs/2026-04-25_19-55-47_r3_assets_hg_ema_blend_0p5/artifact.json,runs/2026-04-25_19-55-47_r3_assets_hg_ema_blend_0p5,6928.375,6928.375,-1412.125,5738.9375,15.813059033989267,2900.0,0.035604686946989976,271.4630453294653,500,99800.0,0.0,7529.75,,,
r3_assets_vf_k_inv_0p1,426944,177-r3_assets_vf_k_inv_0p1.py,2026-04-25T23:57:49.367000+00:00,runs/2026-04-25_19-57-49_r3_assets_vf_k_inv_0p1/artifact.json,runs/2026-04-25_19-57-49_r3_assets_vf_k_inv_0p1,6928.375,6928.375,-1412.125,5738.9375,15.813059033989267,2900.0,0.035604686946989976,271.4630453294653,500,99800.0,0.0,7529.75,,,
r3_assets_hg_base_size_15,427029,178-r3_assets_hg_base_size_15.py,2026-04-25T23:59:48.398000+00:00,runs/2026-04-25_19-59-47_r3_assets_hg_base_size_15/artifact.json,runs/2026-04-25_19-59-47_r3_assets_hg_base_size_15,6765.375,6765.375,-1412.125,5508.0625,15.813059033989267,2900.0,0.03639583986660165,265.07074307666886,500,99800.0,0.0,7135.875,,,
r3_assets_hg_vel_alpha_0p4,427180,179-r3_assets_hg_vel_alpha_0p4.py,2026-04-26T00:02:52.737000+00:00,runs/2026-04-25_20-02-52_r3_assets_hg_vel_alpha_0p4/artifact.json,runs/2026-04-25_20-02-52_r3_assets_hg_vel_alpha_0p4,6928.375,6928.375,-1412.125,5738.9375,15.813059033989267,2900.0,0.035604686946989976,271.4630453294653,500,99800.0,0.0,7529.75,,,
r3_assets_vf_half_spread_3,427284,180-r3_assets_vf_half_spread_3.py,2026-04-26T00:04:44.394000+00:00,runs/2026-04-25_20-04-44_r3_assets_vf_half_spread_3/artifact.json,runs/2026-04-25_20-04-44_r3_assets_vf_half_spread_3,6516.03125,6516.03125,-1978.125,5644.8125,11.257602862254025,2900.0,0.02987466441889205,274.05865195264,500,99800.0,0.0,7474.96875,,,
r3_assets_vf_soft_cap_120,427387,181-r3_assets_vf_soft_cap_120.py,2026-04-26T00:06:44.676000+00:00,runs/2026-04-25_20-06-44_r3_assets_vf_soft_cap_120/artifact.json,runs/2026-04-25_20-06-44_r3_assets_vf_soft_cap_120,6705.8125,6705.8125,-1398.125,5941.3125,15.813059033989267,2900.0,0.033881511411787836,268.89863100490084,500,99800.0,0.0,7495.5625,,,
r3_assets_vf_take_edge_7,427472,182-r3_assets_vf_take_edge_7.py,2026-04-26T00:08:46.290000+00:00,runs/2026-04-25_20-08-45_r3_assets_vf_take_edge_7/artifact.json,runs/2026-04-25_20-08-45_r3_assets_vf_take_edge_7,3409.5,4068.90625,-3799.625,7868.53125,144.45070422535213,4700.0,0.005406402974479085,224.5183028391714,500,99800.0,659.40625,7209.125,,,
r3_assets_vf_soft_cap_200,427574,183-r3_assets_vf_soft_cap_200.py,2026-04-26T00:10:47.972000+00:00,runs/2026-04-25_20-10-47_r3_assets_vf_soft_cap_200/artifact.json,runs/2026-04-25_20-10-47_r3_assets_vf_soft_cap_200,7028.03125,7028.03125,-1409.125,5632.4375,15.813059033989267,2900.0,0.036894898159084824,271.5263586263617,500,99800.0,0.0,7474.96875,,,
r3_assets_vf_soft_cap_160,427730,184-r3_assets_vf_soft_cap_160.py,2026-04-26T00:13:51.923000+00:00,runs/2026-04-25_20-13-51_r3_assets_vf_soft_cap_160/artifact.json,runs/2026-04-25_20-13-51_r3_assets_vf_soft_cap_160,6928.375,6928.375,-1412.125,5738.9375,15.813059033989267,2900.0,0.035604686946989976,271.4630453294653,500,99800.0,0.0,7529.75,,,
